state,district,latitude,longitude,water_bodies_count,coastal_exposure,pre_monsoon_water_table_m_bgl,post_monsoon_water_table_m_bgl,seasonal_rise_m,monsoon_rainfall_mm,river_proximity_km,urban_drainage_stress,wetland_buffer_index,rainfall_scenario,flood_risk_score,state_dummy,latitude_dummy,longitude_dummy,coastal_exposure_dummy,pre_monsoon_water_table_m_bgl_dummy,post_monsoon_water_table_m_bgl_dummy,seasonal_rise_m_dummy,monsoon_rainfall_mm_dummy,river_proximity_km_dummy,urban_drainage_stress_dummy,wetland_buffer_index_dummy
Odisha,Boudh,20.56215,84.28113,92754,0,1.66,0.2,1.46,120.0,8.71,0.352,0.831,normal,34.55,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.8756,84.28095,88667,0,6.51,3.67,2.84,120.0,8.85,0.813,0.694,normal,36.62,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.90036,84.18172,85497,0,7.16,6.59,0.5700000000000003,120.0,1.42,0.685,0.879,normal,30.95,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.80256,84.17127,97332,0,3.78,2.69,1.0899999999999999,120.0,14.9,0.827,0.835,normal,37.73,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.82369,84.13148,90152,0,5.78,4.31,1.4700000000000006,120.0,8.24,0.323,0.847,normal,33.72,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.88398,84.01748,80285,0,7.95,5.78,2.17,120.0,1.97,0.904,0.223,normal,37.61,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.75616,84.06937,98255,0,5.05,4.33,0.7199999999999998,120.0,6.62,0.331,0.582,normal,29.92,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Boudh,20.65063,84.24585,91958,0,5.74,2.93,2.81,120.0,11.69,0.466,0.216,normal,42.68,Odisha,20.84,84.32,0,6.91,4.09,2.82,1263.5,6.05,0.573,0.27
Odisha,Cuttack,20.39002,85.94228,94615,0,2.27,0.33,1.94,120.0,8.98,0.768,0.473,normal,37.54,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.45125,85.84077,102663,0,2.35,0.2,2.15,120.0,3.84,0.911,0.837,normal,39.66,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.53402,85.86304,96021,0,8.25,6.36,1.8899999999999997,120.0,7.37,0.578,0.652,normal,37.62,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.65476,85.8446,96439,0,7.6,4.77,2.83,120.0,2.98,0.533,0.741,normal,36.9,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.50367,85.75902,88179,0,5.9,5.22,0.6800000000000006,120.0,6.96,0.776,0.278,normal,26.92,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.34604,85.79838,70510,0,7.49,6.87,0.6200000000000001,120.0,1.59,0.333,0.32,normal,23.11,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.46169,85.69111,89501,0,4.11,3.18,0.9300000000000002,120.0,11.93,0.385,0.721,normal,29.39,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.41369,85.93338,90529,0,7.25,4.88,2.37,120.0,8.34,0.435,0.517,normal,38.83,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.54124,85.83058,92037,0,2.23,1.06,1.17,120.0,1.55,0.494,0.824,normal,35.46,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.42614,85.91861,91885,0,3.6,2.56,1.04,120.0,8.83,0.349,0.624,normal,30.92,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.46764,86.12602,73425,0,3.18,0.34,2.8400000000000003,120.0,5.59,0.803,0.327,normal,37.26,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.69508,85.9655,78190,0,6.64,5.35,1.29,120.0,0.76,0.607,0.809,normal,34.6,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.54965,85.80444,81084,0,4.47,2.46,2.01,120.0,0.85,0.49,0.739,normal,35.76,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.48383,85.95671,89572,0,3.47,2.53,0.9400000000000004,120.0,0.95,0.34,0.869,normal,29.81,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.34879,85.6335,102425,0,6.38,4.84,1.54,120.0,5.29,0.431,0.262,normal,37.04,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.476,85.74242,90161,0,1.94,0.2,1.74,120.0,13.75,0.602,0.68,normal,32.9,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.69699,85.64956,101617,0,6.89,4.8,2.09,120.0,2.59,0.863,0.178,normal,42.3,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.46762,85.82748,89304,0,3.99,1.59,2.4000000000000004,120.0,11.84,0.327,0.441,normal,32.97,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.42411,85.87627,91047,0,7.03,4.89,2.1400000000000006,120.0,6.8,0.496,0.609,normal,35.74,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.45698,85.74901,94807,0,3.56,2.08,1.48,120.0,4.14,0.452,0.333,normal,35.7,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.49522,85.99907,95811,0,8.38,6.04,2.3400000000000007,120.0,0.71,0.509,0.465,normal,40.44,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Cuttack,20.41457,85.76337,82840,0,3.39,0.46,2.93,120.0,4.78,0.753,0.311,normal,40.93,Odisha,20.46,85.88,0,2.36,0.72,1.64,1177.4,10.78,0.55,0.778
Odisha,Deogarh,21.28988,84.83927,85291,0,3.59,2.64,0.9499999999999997,120.0,4.03,0.841,0.385,normal,33.72,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.4477,84.83527,82568,0,7.59,5.24,2.3499999999999996,120.0,2.84,0.885,0.827,normal,38.49,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.39379,84.72845,84189,0,7.82,6.01,1.8100000000000005,120.0,1.98,0.542,0.273,normal,31.69,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.61758,84.66829,87408,0,5.49,3.13,2.3600000000000003,120.0,3.48,0.259,0.819,normal,37.42,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.63695,84.80817,93112,0,7.93,7.4,0.5299999999999994,120.0,2.0,0.909,0.142,normal,35.15,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.51812,84.6108,79088,0,4.31,3.15,1.1599999999999997,120.0,5.83,0.568,0.843,normal,29.52,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.48132,84.75053,65829,0,4.0,2.93,1.0699999999999998,120.0,2.39,0.274,0.553,normal,22.54,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.76618,84.6556,90155,0,2.03,0.2,1.8299999999999998,120.0,15.2,0.882,0.181,normal,41.38,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.40434,84.80417,89853,0,4.9,3.46,1.4400000000000004,120.0,7.29,0.696,0.52,normal,32.4,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.67825,84.77933,96177,0,2.31,0.2,2.11,120.0,15.6,0.846,0.456,normal,39.47,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.57857,84.50306,95070,0,7.59,6.52,1.0700000000000003,120.0,9.7,0.415,0.863,normal,30.2,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.57583,84.72579,90137,0,3.34,1.75,1.5899999999999999,120.0,13.03,0.334,0.714,normal,30.84,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.38461,84.79181,102833,0,7.39,5.44,1.9499999999999993,120.0,11.88,0.398,0.569,normal,38.73,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.45706,84.7902,98294,0,6.24,5.48,0.7599999999999998,120.0,11.19,0.875,0.747,normal,35.83,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.79361,84.59835,95381,0,5.64,3.46,2.1799999999999997,120.0,12.48,0.842,0.779,normal,40.45,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.36152,84.77832,88383,0,2.58,0.36,2.22,120.0,10.61,0.354,0.139,normal,36.47,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.69991,84.78155,81511,0,5.39,4.34,1.0499999999999998,120.0,7.68,0.513,0.228,normal,29.03,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.51343,84.8349,78496,0,4.33,3.47,0.8599999999999999,120.0,11.7,0.567,0.678,normal,27.45,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.4734,84.67553,93446,0,3.86,2.25,1.6099999999999999,120.0,10.47,0.224,0.565,normal,32.44,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.53879,84.80631,85020,0,6.75,4.94,1.8099999999999996,120.0,1.46,0.672,0.185,normal,36.57,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.37971,84.65371,110966,0,4.01,2.36,1.65,120.0,3.24,0.745,0.384,normal,38.93,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Deogarh,21.50325,84.72737,87139,0,4.31,1.39,2.92,120.0,1.62,0.727,0.169,normal,43.5,Odisha,21.54,84.73,0,6.58,5.33,1.25,1704.1,12.92,0.515,0.348
Odisha,Dhenkanal,20.57608,85.65849,86626,0,4.25,3.11,1.1400000000000001,120.0,10.58,0.365,0.358,normal,31.03,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.62814,85.69748,71563,0,6.96,5.4,1.5599999999999996,120.0,9.73,0.689,0.46,normal,28.28,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.77613,85.44546,91873,0,6.62,4.35,2.2700000000000005,120.0,10.63,0.314,0.343,normal,37.64,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.61446,85.61636,91908,0,4.92,3.81,1.1099999999999999,120.0,1.9,0.427,0.581,normal,33.94,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.67444,85.78007,94299,0,6.93,5.44,1.4899999999999993,120.0,5.6,0.377,0.151,normal,33.45,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.70665,85.52175,95736,0,4.08,2.36,1.7200000000000002,120.0,1.06,0.264,0.786,normal,37.41,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.84174,85.58553,97738,0,1.97,0.2,1.77,120.0,4.15,0.302,0.167,normal,35.77,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.61491,85.53616,92982,0,7.55,5.94,1.6099999999999994,120.0,13.62,0.352,0.558,normal,34.88,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.64589,85.55144,80900,0,5.45,2.7,2.75,120.0,10.63,0.414,0.191,normal,38.26,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.62041,85.5223,98633,0,4.4,2.02,2.3800000000000003,120.0,5.69,0.848,0.17,normal,42.16,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.54756,85.49426,100118,0,1.86,0.2,1.6600000000000001,120.0,2.43,0.327,0.251,normal,37.17,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.75412,85.55766,94222,0,6.97,4.77,2.2,120.0,7.2,0.85,0.264,normal,41.94,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.71081,85.52153,87623,0,2.73,2.07,0.6600000000000001,120.0,5.77,0.476,0.613,normal,28.91,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.693,85.58751,81726,0,2.74,1.57,1.1700000000000002,120.0,14.48,0.71,0.441,normal,31.79,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.68768,85.77689,99647,0,2.11,0.58,1.5299999999999998,120.0,9.43,0.817,0.187,normal,41.08,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.78381,85.51679,109294,0,8.26,6.77,1.4900000000000002,120.0,3.33,0.684,0.446,normal,42.35,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.74337,85.60004,90860,0,7.01,4.78,2.2299999999999995,120.0,3.11,0.616,0.866,normal,38.87,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.80107,85.54451,100103,0,6.8,4.5,2.3,120.0,14.31,0.509,0.4,normal,39.83,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.51256,85.73735,91274,0,6.85,5.55,1.2999999999999998,120.0,9.49,0.509,0.522,normal,33.19,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.68123,85.49859,104350,0,8.25,6.63,1.62,120.0,3.71,0.837,0.665,normal,39.81,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.60411,85.46987,89636,0,2.3,1.46,0.8399999999999999,120.0,1.95,0.444,0.632,normal,31.99,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Dhenkanal,20.56931,85.48653,94905,0,8.41,6.84,1.5700000000000003,120.0,15.0,0.574,0.468,normal,35.45,Odisha,20.66,85.6,0,6.45,5.62,0.84,1153.9,0.32,0.799,0.645
Odisha,Gajapati,19.06175,84.0735,90244,0,7.71,4.86,2.8499999999999996,120.0,14.98,0.422,0.131,normal,43.08,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,18.94503,84.26591,84950,0,5.26,2.75,2.51,120.0,11.41,0.239,0.258,normal,35.53,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.24357,84.32146,96104,0,2.76,0.2,2.5599999999999996,120.0,0.91,0.348,0.88,normal,43.14,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.0587,84.25575,100870,0,4.86,3.76,1.1000000000000005,120.0,12.6,0.617,0.323,normal,39.08,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.06047,84.19521,83271,0,4.21,2.81,1.4,120.0,8.05,0.863,0.336,normal,34.38,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.43067,84.08879,95744,0,3.33,0.92,2.41,120.0,2.74,0.623,0.671,normal,38.29,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,18.99728,84.09424,77861,0,1.73,1.19,0.54,120.0,13.09,0.851,0.869,normal,27.73,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.04572,84.15035,81902,0,1.7,0.25,1.45,120.0,1.68,0.418,0.569,normal,29.12,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.0832,84.06912,100714,0,3.31,0.4,2.91,120.0,5.67,0.894,0.351,normal,45.35,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.18052,84.1508,84463,0,7.95,7.06,0.8900000000000006,120.0,13.8,0.751,0.429,normal,26.74,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.2089,84.12928,91967,0,3.91,2.27,1.6400000000000001,120.0,7.93,0.894,0.832,normal,34.44,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.25957,84.08092,79626,0,5.68,3.83,1.8499999999999996,120.0,6.95,0.333,0.432,normal,31.15,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.22798,84.03064,89600,0,5.97,4.85,1.12,120.0,13.01,0.819,0.695,normal,34.06,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.03009,84.00109,79780,0,7.33,4.96,2.37,120.0,0.43,0.599,0.41,normal,35.78,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.15756,84.09884,78916,0,3.04,2.51,0.5300000000000002,120.0,14.36,0.533,0.249,normal,23.76,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.26735,84.13124,86454,0,5.95,3.22,2.73,120.0,15.89,0.661,0.709,normal,39.38,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.47769,84.31663,88675,0,4.28,3.22,1.06,120.0,13.88,0.487,0.524,normal,31.6,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.2107,84.14684,95594,0,8.18,5.22,2.96,120.0,4.46,0.34,0.654,normal,37.37,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.16971,84.19608,107702,0,5.78,4.42,1.3600000000000003,120.0,0.25,0.421,0.195,normal,41.16,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.11426,84.07845,90030,0,4.44,2.19,2.2500000000000004,120.0,7.37,0.538,0.637,normal,39.52,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.13313,84.13551,96549,0,5.68,2.98,2.6999999999999997,120.0,8.57,0.596,0.878,normal,39.63,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Gajapati,19.21919,84.24633,92256,0,4.34,1.5,2.84,120.0,9.46,0.722,0.173,normal,38.47,Odisha,19.16,84.16,0,6.62,4.24,2.37,1379.3,9.19,0.339,0.21
Odisha,Ganjam,19.38479,84.87006,97124,1,7.25,4.9,2.3499999999999996,120.0,7.85,0.314,0.427,normal,46.96,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.51256,84.84152,88465,1,1.39,0.2,1.19,120.0,4.87,0.573,0.283,normal,42.7,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.50636,84.77089,99486,1,5.3,2.75,2.55,120.0,6.26,0.701,0.838,normal,52.77,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.16449,84.86717,103433,1,1.13,0.2,0.9299999999999999,120.0,4.67,0.483,0.358,normal,42.81,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.34749,84.73034,96090,1,7.22,5.79,1.4299999999999997,120.0,0.38,0.674,0.136,normal,51.07,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.40582,84.67712,105087,1,4.23,1.17,3.0600000000000005,120.0,14.0,0.416,0.263,normal,53.04,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.3108,84.79517,111337,1,1.54,0.2,1.34,120.0,0.2,0.657,0.439,normal,51.24,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.36912,84.66232,96615,1,1.47,0.2,1.27,120.0,6.06,0.28,0.246,normal,43.99,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.28058,84.74973,89060,1,7.77,5.04,2.7299999999999995,120.0,6.3,0.575,0.827,normal,50.24,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.16021,84.79865,91709,1,1.7,0.2,1.5,120.0,8.94,0.79,0.242,normal,47.14,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.36633,84.63585,110868,1,1.75,0.2,1.55,120.0,3.46,0.911,0.45,normal,53.63,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.34632,84.81357,109198,1,5.58,2.74,2.84,120.0,6.05,0.635,0.132,normal,55.84,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.24405,84.99835,116183,1,7.15,4.82,2.33,120.0,10.09,0.342,0.523,normal,51.89,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.11214,84.70005,108100,1,3.7,0.54,3.16,120.0,8.81,0.869,0.502,normal,53.9,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.23146,84.64859,102149,1,2.26,0.2,2.0599999999999996,120.0,3.76,0.301,0.663,normal,47.56,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.23234,84.65872,104697,1,5.75,4.7,1.0499999999999998,120.0,14.07,0.811,0.85,normal,46.7,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.4383,84.80768,111429,1,4.44,2.96,1.4800000000000004,120.0,1.08,0.599,0.361,normal,53.11,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.48481,84.80058,98328,1,5.56,4.09,1.4699999999999998,120.0,14.65,0.459,0.129,normal,48.91,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.31504,84.80005,101706,1,4.24,2.66,1.58,120.0,6.18,0.276,0.162,normal,44.57,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.44077,84.89537,105785,1,1.79,0.2,1.59,120.0,11.55,0.828,0.66,normal,50.21,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.26129,84.69604,96227,1,5.78,4.3,1.4800000000000004,120.0,3.11,0.231,0.502,normal,44.69,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Ganjam,19.31072,84.70107,99451,1,2.16,0.2,1.9600000000000002,120.0,4.94,0.537,0.772,normal,48.47,Odisha,19.31,84.79,1,5.75,3.77,1.98,1651.8,11.99,0.691,0.557
Odisha,Jagatsinghpur,20.30192,86.14591,101970,1,1.97,0.2,1.77,120.0,3.48,0.378,0.346,normal,48.07,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.43863,86.51254,93211,1,4.22,3.1,1.1199999999999997,120.0,3.02,0.592,0.318,normal,44.27,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.2259,86.16195,90668,1,2.2,0.2,2.0,120.0,7.49,0.483,0.413,normal,48.02,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.24686,86.22829,97574,1,5.69,3.37,2.3200000000000003,120.0,1.77,0.721,0.235,normal,52.64,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.17095,86.3568,90749,1,6.97,4.55,2.42,120.0,4.31,0.587,0.404,normal,45.43,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.37125,85.92251,95736,1,4.64,2.54,2.0999999999999996,120.0,3.78,0.328,0.525,normal,45.38,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.24683,86.24467,99349,1,4.59,2.76,1.83,120.0,4.62,0.609,0.639,normal,46.26,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
Odisha,Jagatsinghpur,20.34745,86.18757,92971,1,2.62,1.11,1.51,120.0,3.21,0.731,0.762,normal,46.68,Odisha,20.26,86.17,1,4.94,3.36,1.58,1186.8,6.8,0.392,0.443
