State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
Odisha,Baleshwar,Bahanaga,chc,Khantapada,,21.39622,86.80725,Y,Rural,Public
Odisha,Bargarh,Bargarh,chc,Katapali,,21.40898,83.61513,Y,Rural,Public
Odisha,Bargarh,Bhatli,chc,Bhatli,,21.47275,83.54221,Y,Rural,Public
Odisha,Bargarh,Attabira,chc,Paharsrigida,,21.4754,83.7668,Y,Rural,Public
Odisha,Deogarh,Barkote,chc,Bamparda,,21.48041,85.08437,Y,Rural,Public
Odisha,Sambalpur,Maneswar,chc,Themera,,21.48109,84.03731,Y,Rural,Public
Odisha,Mayurbhanj,Kaptipada,chc,Kaptipada,,21.51731,86.52776,Y,Rural,Public
Odisha,Mayurbhanj,Thakurmunda,chc,Thakurmunda,,21.52062,86.15777,Y,Rural,Public
Odisha,Baleshwar,Remuna,chc,Remuna,,21.52277,86.88712,Y,Rural,Public
Odisha,Sambalpur,Dhankauda,chc,Hirakud,,21.5266,83.9023,Y,Urban,Public
Odisha,Deogarh,Barkote,chc,Barkote,,21.5358,85.00582,Y,Rural,Public
Odisha,Sambalpur,Dhankauda,chc,Debeipali,,21.53821,84.02666,Y,Rural,Public
Odisha,Baleshwar,Nilagiri,chc,Berhampur,,21.53934,86.653,Y,Rural,Public
Odisha,Deogarh,Tileibani,chc,Tileibani,,21.54663,84.60635,Y,Rural,Public
Odisha,Bargarh,Ambabhona,chc,Bhukta,,21.58454,83.42407,Y,Rural,Public
Odisha,Baleshwar,Baliapal,chc,Patrapur,,21.59655,87.26325,Y,Rural,Public
Odisha,Sambalpur,Jamankira,chc,Fasimal,,21.60196,84.28288,Y,Rural,Public
Odisha,Baleshwar,Balasore,chc,Rupsa,,21.62187,87.01967,Y,Rural,Public
Odisha,Keonjhar,Bansapal,chc,Banspal,,21.6275,85.41817,Y,Rural,Public
Odisha,Keonjhar,Patna,chc,Patna,,21.63728,85.89397,Y,Rural,Public
Odisha,Baleshwar,Baliapal,chc,Baliapal,,21.65208,87.29138,Y,Rural,Public
Odisha,Baleshwar,Basta,chc,Basta,,21.6804,87.07003,Y,Rural,Public
Odisha,Baleshwar,Bhograi,chc,Jaleswarpur,,21.68087,87.4064,Y,Rural,Public
Odisha,Keonjhar,Saharapada,chc,Udyapur,,21.70041,85.85273,Y,Rural,Public
Odisha,Mayurbhanj,Gopabandhunagar,chc,Khunta,,21.70396,86.67797,Y,Rural,Public
Odisha,Sundargarh,Bonai,chc,S Bolanga,,21.71246,84.80283,Y,Rural,Public
Odisha,Keonjhar,Keonjhar,chc,Padampur,,21.72423,85.58954,Y,Rural,Public
Odisha,Sambalpur,Rengali,chc,Laida,,21.72669,84.23518,Y,Rural,Public
Odisha,Mayurbhanj,Barasahi,chc,BADASAHI,,21.72756,86.74467,Y,Rural,Public
Odisha,Mayurbhanj,Betnoti,chc,Betnoti,,21.7371,86.85143,Y,Rural,Public
Odisha,Mayurbhanj,Udala,chc,SRIDAM CHANDRAPUR,,21.74588,86.53341,Y,Rural,Public
Odisha,Baleshwar,Bhograi,chc,Kamarda,,21.75772,87.36629,Y,Rural,Public
Odisha,Jharsuguda,Lakhanpur,chc,Lakhanpur,,21.7654,83.77366,Y,Rural,Public
Odisha,Mayurbhanj,Rasogovindapur,chc,RASGOBINDPUR,,21.78179,87.051,Y,Rural,Public
Odisha,Mayurbhanj,Khunta,chc,Dukura,,21.79137,86.65957,Y,Rural,Public
Odisha,Sambalpur,Kuchinda,chc,Kuntara,,21.79248,84.52218,Y,Rural,Public
Odisha,Baleshwar,Jaleswar,chc,G K Bhatter Hospital,,21.8021,87.22773,Y,Rural,Public
Odisha,Jharsuguda,Kolabira,chc,Kolabira,,21.80494,84.16486,Y,Rural,Public
Odisha,Keonjhar,Jhumpura,chc,Jhumpura,,21.82409,85.56942,Y,Rural,Public
Odisha,Jharsuguda,Jharsuguda,chc,Brajrajnagar,,21.82446,83.93085,Y,Urban,Public
Odisha,Mayurbhanj,Baripada,chc,KRUSHNA CHANDPUR,,21.83704,86.81484,Y,Rural,Public
Odisha,Mayurbhanj,Karanjia,chc,TATO,,21.84403,86.01891,Y,Rural,Public
Odisha,Sundargarh,Gurundia,chc,Gurundia,,21.84756,84.77959,Y,Rural,Public
Odisha,Mayurbhanj,Morada,chc,Kisantandi,,21.85966,86.90205,Y,Rural,Public
Odisha,Baleshwar,Jaleswar,chc,Hatigarh,,21.87108,87.22493,Y,Rural,Public
Odisha,Jharsuguda,Kirimira,chc,Kirmira,,21.87597,84.1779,Y,Rural,Public
Odisha,Jharsuguda,Laikera,chc,Mundrajore,,21.88326,84.25841,Y,Rural,Public
Odisha,Sundargarh,Lahunipada,chc,Lahunipara,,21.88821,84.94182,Y,Rural,Public
Odisha,Jharsuguda,Jharsuguda,chc,Rajpur,,21.88976,83.93427,Y,Rural,Public
Odisha,Sundargarh,Koira,chc,Koida,,21.90701,85.24507,Y,Rural,Public
Odisha,Mayurbhanj,Sukruli,chc,Sukruli,,21.92107,85.86756,Y,Rural,Public
Odisha,Mayurbhanj,Samakhunta,chc,Rangamatia,,21.93155,86.64963,Y,Rural,Public
Odisha,Keonjhar,Champua,chc,Bhanda,,21.93896,85.74517,Y,Rural,Public
Odisha,Sundargarh,Hemgir,chc,Hemgir,,21.94568,83.70394,Y,Rural,Public
Odisha,Mayurbhanj,Jasipur,chc,Jashipur,,21.94787,86.06832,Y,Rural,Public
Odisha,Sundargarh,Tangar Pali,chc,Mangaspur,,21.95171,83.99009,Y,Rural,Public
Odisha,Mayurbhanj,Raruan,chc,Raruan,,21.95813,85.86542,Y,Rural,Public
Odisha,Mayurbhanj,Suliapada,chc,Kostha,,21.97394,86.91135,Y,Rural,Public
Odisha,Sundargarh,Sundargarh,chc,Majhapada,,22.02141,84.19533,Y,Rural,Public
Odisha,Mayurbhanj,Jasipur,chc,Jamukeswar,,22.02296,86.07614,Y,Rural,Public
Odisha,Keonjhar,Joda,chc,Basudevpur,,22.02698,85.51892,Y,Rural,Public
Odisha,Keonjhar,Joda,chc,Joda,,22.02989,85.42966,Y,Rural,Public
Odisha,Sambalpur,Bamra,chc,Govindpur,,22.04549,84.29027,Y,Rural,Public
Odisha,Sundargarh,Lephri Para,chc,Sargipalli,,22.05872,83.92174,Y,Rural,Public
Odisha,Mayurbhanj,Kuliana,chc,Kuliana,,22.06565,86.66416,Y,Rural,Public
Odisha,Mayurbhanj,Bisoi,chc,Manada,,22.08055,86.23916,Y,Rural,Public
Odisha,Mayurbhanj,Kusumi,chc,Badampahar,,22.09112,86.14955,Y,Rural,Public
Odisha,Keonjhar,Joda,chc,Barbil,,22.12143,85.39716,Y,Urban,Public
Odisha,Sundargarh,Lathikata,chc,Birkera,,22.12169,84.79996,Y,Rural,Public
Odisha,Sambalpur,Bamra,chc,Garposh,,22.12411,84.41974,Y,Rural,Public
Odisha,Mayurbhanj,Bangriposi,chc,Bangriposi,,22.15361,86.53855,Y,Rural,Public
Odisha,Sundargarh,Bargaon,chc,Baragaon,,22.16197,84.30333,Y,Rural,Public
Odisha,Sundargarh,Rajgangpur,chc,Rajgangpur,,22.19169,84.59175,Y,Urban,Public
Odisha,Mayurbhanj,Bijatola,chc,Bijatala,,22.20637,86.29404,Y,Rural,Public
Odisha,Mayurbhanj,Saraskana,chc,SIRSHA,,22.22996,86.6643,Y,Rural,Public
Odisha,Sundargarh,Kutra,chc,Kutra,,22.23306,84.45321,Y,Rural,Public
Odisha,Sundargarh,Rajgangpur,chc,Laing,,22.23823,84.64184,Y,Rural,Public
Odisha,Sundargarh,Bisra,chc,Bisra,,22.25382,85.01785,Y,Rural,Public
Odisha,Mayurbhanj,Jamada,chc,Jamda,,22.25993,86.05316,Y,Rural,Public
Odisha,Sundargarh,Kuarmunda,chc,Kuarmunda,,22.2843,84.77355,Y,Rural,Public
Odisha,Sundargarh,Subdega,chc,Subdega,,22.28766,84.10127,Y,Rural,Public
Odisha,Sundargarh,Balisankara,chc,Kinjirkela,,22.28788,83.9458,Y,Rural,Public
Odisha,Sundargarh,Bargaon,chc,Ekma,,22.29168,84.30923,Y,Rural,Public
Odisha,Mayurbhanj,Rairangapur,chc,Gorumahisani,,22.31057,86.28239,Y,Rural,Public
Odisha,Mayurbhanj,Bahalda,chc,Bahalda,,22.38459,86.08673,Y,Rural,Public
Odisha,Sundargarh,Nuagaon,chc,Hatibari,,22.38982,84.84171,Y,Rural,Public
Odisha,Sundargarh,Kuarmunda,chc,Biramitrapur,,22.40328,84.73415,Y,Rural,Public
Odisha,Mayurbhanj,Bahalda,chc,Jharadihi,,22.43731,86.17247,Y,Rural,Public
Odisha,Mayurbhanj,Tiringi,chc,Tiring,,22.51552,86.06316,Y,Rural,Public
Odisha,Malkangiri,Dist Level Facility,dis_h,Malkangiri,,18.36366,81.88953,Y,Rural,Public
Odisha,Koraput,Dist Level Facility,dis_h,DHH Koraput,,18.80966,82.71546,Y,Rural,Public
Odisha,Gajapati,Dist Level Facility,dis_h,Paralakhemundi,,18.81355,84.13619,Y,Rural,Public
Odisha,Rayagada,Dist Level Facility,dis_h,Rayagada,,19.16367,83.40643,Y,Rural,Public
Odisha,Nabarangapur,Dist Level Facility,dis_h,Nabarangpur,,19.22789,82.54805,Y,Rural,Public
Odisha,Ganjam,Dist Level Facility,dis_h,City Hospital,,19.29644,84.79899,Y,Rural,Public
Odisha,Ganjam,Dist Level Facility,dis_h,Berhampur MCH,,19.309521,84.809937,Y,Rural,Public
Odisha,Puri,Dist Level Facility,dis_h,Puri,,19.80338,85.82059,Y,Rural,Public
Odisha,Kalahandi,Dist Level Facility,dis_h,Bhawanipatna,,19.90165,83.16467,Y,Rural,Public
Odisha,Nayagarh,Dist Level Facility,dis_h,Nayagarh,,20.12669,85.10741,Y,Rural,Public
Odisha,Khordha,Dist Level Facility,dis_h,Khordha,,20.17916,85.63068,Y,Rural,Public
Odisha,Jagatsinghpur,Dist Level Facility,dis_h,Jagatsinghpur,,20.25234,86.18198,Y,Rural,Public
Odisha,Khordha,Dist Level Facility,dis_h,Capital Hospital,,20.259,85.82468,Y,Rural,Public
Odisha,Cuttack,Dist Level Facility,dis_h,City Hospital,,20.46617,85.87079,Y,Rural,Public
Odisha,Cuttack,Dist Level Facility,dis_h,Cuttack MCH,,20.471257,85.893562,Y,Rural,Public
Odisha,Kandhamal,Dist Level Facility,dis_h,Phulbani,,20.48498,84.22706,Y,Rural,Public
Odisha,Kendrapara,Dist Level Facility,dis_h,Kendrapada,,20.50497,86.42374,Y,Rural,Public
Odisha,Dhenkanal,Dist Level Facility,dis_h,Dhenkanal,,20.66298,85.59695,Y,Rural,Public
Odisha,Balangir,Dist Level Facility,dis_h,Balangir,,20.69949,83.48933,Y,Rural,Public
Odisha,Nuapada,Dist Level Facility,dis_h,Nuapada,,20.80809,82.53003,Y,Rural,Public
Odisha,Anugul,Dist Level Facility,dis_h,ANGUL,,20.81951,85.09825,Y,Rural,Public
Odisha,Baudh,Dist Level Facility,dis_h,Boudh,,20.84042,84.32032,Y,Rural,Public
Odisha,Sonapur,Dist Level Facility,dis_h,SUBARNAPUR,,20.84237,83.91169,Y,Rural,Public
Odisha,Jajapur,Dist Level Facility,dis_h,Jajpur,,20.84889,86.33257,Y,Rural,Public
Odisha,Bhadrak,Dist Level Facility,dis_h,Bhadrak,,21.06445,86.50208,Y,Rural,Public
Odisha,Bargarh,Dist Level Facility,dis_h,Bargarh,,21.34229,83.63209,Y,Rural,Public
Odisha,Sambalpur,Dist Level Facility,dis_h,Sambalpur,,21.47313,83.9765,Y,Rural,Public
Odisha,Baleshwar,Dist Level Facility,dis_h,Balasore,,21.49181,86.93531,Y,Rural,Public
Odisha,Sambalpur,Dist Level Facility,dis_h,VSSMC Burla,,21.50029,83.886437,Y,Rural,Public
Odisha,Deogarh,Dist Level Facility,dis_h,Deogarh,,21.53482,84.72915,Y,Rural,Public
Odisha,Keonjhar,Dist Level Facility,dis_h,Keonjhar,,21.62938,85.5814,Y,Rural,Public
Odisha,Jharsuguda,Dist Level Facility,dis_h,Jharsuguda,,21.85168,84.01711,Y,Rural,Public
Odisha,Mayurbhanj,Dist Level Facility,dis_h,Baripada,,21.93041,86.73027,Y,Rural,Public
Odisha,Sundargarh,Dist Level Facility,dis_h,RGH Rourkela,,22.01025,84.69253,Y,Rural,Public
Odisha,Sundargarh,Dist Level Facility,dis_h,Sundargarh,,22.11781,84.03674,Y,Rural,Public
Odisha,Malkangiri,Podia,phc,Motu,,17.83301,81.40062,Y,Rural,Public
Odisha,Malkangiri,Kalimela,phc,Koikonda,,17.90856,81.54587,Y,Rural,Public
Odisha,Malkangiri,Kalimela,phc,Manyamkonda,,17.92394,81.65682,Y,Rural,Public
Odisha,Malkangiri,Podia,phc,MV 79,,18.00082,81.52573,Y,Rural,Public
Odisha,Malkangiri,Kalimela,phc,Populur,,18.05868,81.97414,Y,Rural,Public
Odisha,Malkangiri,Kalimela,phc,MV 55,,18.08692,81.63562,Y,Rural,Public
Odisha,Malkangiri,Kalimela,phc,Bhejangwada,,18.103071,81.894829,Y,Rural,Public
Odisha,Malkangiri,Kudumulugumma,phc,Janbai,,18.10481,82.21131,Y,Rural,Public
Odisha,Malkangiri,Kudumulugumma,phc,Badapada,,18.11776,82.2355,Y,Rural,Public
Odisha,Malkangiri,Korukunda,phc,BP PHC Hosp orkel,,18.22201,82.06052,Y,Rural,Public
Odisha,Malkangiri,Korukunda,phc,MV 19,,18.23599,81.81187,Y,Rural,Public
Odisha,Malkangiri,Korukunda,phc,Tumusapally,,18.24,81.92,Y,Rural,Public
Odisha,Malkangiri,Kudumulugumma,phc,Jodamba,,18.24332,82.28783,Y,Rural,Public
Odisha,Malkangiri,Korukunda,phc,MV 47,,18.26806,81.88177,Y,Rural,Public
Odisha,Malkangiri,Podia,phc,Dharampally,,18.27884,81.68681,Y,Rural,Public
Odisha,Malkangiri,Korukunda,phc,Matapaka,,18.32415,81.72845,Y,Rural,Public
Odisha,Koraput,Nandapur,phc,Padua,,18.37408,82.693,Y,Rural,Public
Odisha,Malkangiri,Malkangiri,phc,Biralaxmanpur,,18.38407,82.02212,Y,Rural,Public
Odisha,Koraput,Pottangi,phc,Kotia,,18.4296,82.95985,Y,Rural,Public
Odisha,Malkangiri,Khairput,phc,Mudulipada,,18.44,82.31,Y,Rural,Public
Odisha,Koraput,Nandapur,phc,Banamaliput,,18.45616,82.70617,Y,Rural,Public
Odisha,Malkangiri,Malkangiri,phc,Pedakonda,,18.46244,81.95839,Y,Rural,Public
Odisha,Koraput,Pottangi,phc,Chipakaru,,18.46311,83.01904,Y,Rural,Public
Odisha,Malkangiri,Khairput,phc,Padaghat,,18.47,82.2,Y,Rural,Public
Odisha,Koraput,Nandapur,phc,Bilaput,,18.47296,82.57556,Y,Rural,Public
Odisha,Malkangiri,Malkangiri,phc,Padmagiri,,18.48921,81.91778,Y,Rural,Public
Odisha,Koraput,Pottangi,phc,Pukali,,18.49566,82.89738,Y,Rural,Public
Odisha,Koraput,Nandapur,phc,Kosandi,,18.49585,82.74271,Y,Rural,Public
Odisha,Malkangiri,Mathili,phc,Kiang Kaliaguda,,18.501278,82.034203,Y,Rural,Public
Odisha,Malkangiri,Mathili,phc,Pangam,,18.51,82.13,Y,Rural,Public
Odisha,Koraput,Pottangi,phc,Sunki,,18.51385,83.04143,Y,Rural,Public
Odisha,Malkangiri,Khairput,phc,Jaugali,,18.53498,82.265631,Y,Rural,Public
Odisha,Koraput,Lamptaput,phc,Orabir,,18.53755,82.58646,Y,Rural,Public
Odisha,Malkangiri,Mathili,phc,Bijapadar,,18.57203,82.09747,Y,Rural,Public
Odisha,Malkangiri,Khairput,phc,Govindapally,,18.58048,82.28294,Y,Rural,Public
Odisha,Malkangiri,Mathili,phc,Salimi,,18.5959,82.06835,Y,Rural,Public
Odisha,Malkangiri,Mathili,phc,Bhejaguda,,18.60989,81.97765,Y,Rural,Public
Odisha,Koraput,Lamptaput,phc,Mattamput,,18.61574,82.56535,Y,Rural,Public
Odisha,Koraput,Similiguda,phc,Kakadamba,,18.65834,82.90991,Y,Rural,Public
Odisha,Koraput,Boipariguda,phc,Dasmantpur,,18.68315,82.42633,Y,Rural,Public
Odisha,Koraput,Koraput,phc,Dumuriput,,18.68715,82.7353,Y,Rural,Public
Odisha,Koraput,Similiguda,phc,Similiguda,,18.69641,82.84682,Y,Rural,Public
Odisha,Koraput,Similiguda,phc,Dhudhari,,18.71577,82.96178,Y,Rural,Public
Odisha,Koraput,Koraput,phc,Suku,,18.73059,82.7154,Y,Rural,Public
Odisha,Koraput,Koraput,phc,Talajaniguda,,18.75282,83.00994,Y,Rural,Public
Odisha,Koraput,Narayanpatna,phc,Talagumandi,,18.75837,83.09145,Y,Rural,Public
Odisha,Koraput,Boipariguda,phc,Ramgiri,,18.76788,82.24341,Y,Rural,Public
Odisha,Gajapati,Gosani,phc,Baghasala,,18.80716,84.18052,Y,Rural,Public
Odisha,Gajapati,Gosani,phc,Labnyagada,,18.81453,84.32407,Y,Rural,Public
Odisha,Koraput,Boipariguda,phc,Baligaon,,18.81888,82.31366,Y,Rural,Public
Odisha,Gajapati,Kasinagar,phc,Hadhubhangi,,18.82109,83.94091,Y,Rural,Public
Odisha,Koraput,Kundra,phc,Digapur,,18.82572,82.46786,Y,Rural,Public
Odisha,Gajapati,Gosani,phc,Garabandha,,18.82814,84.27271,Y,Rural,Public
Odisha,Koraput,Bandhugaon,phc,Almonda,,18.85471,83.31504,Y,Rural,Public
Odisha,Gajapati,Gumma,phc,Namanguda,,18.87357,84.10243,Y,Rural,Public
Odisha,Koraput,Jeypore,phc,Phampuni,,18.88416,82.47134,Y,Rural,Public
Odisha,Koraput,Dasamanthpur,phc,Biriguda,,18.8899,82.87471,Y,Rural,Public
Odisha,Koraput,Kundra,phc,Asana,,18.89281,82.30647,Y,Rural,Public
Odisha,Koraput,Laxmipur,phc,Kakriguma,,18.92064,83.02292,Y,Rural,Public
Odisha,Koraput,Jeypore,phc,Badajeuna,,18.92355,82.50235,Y,Rural,Public
Odisha,Gajapati,Gumma,phc,Gaiba,,18.92377,83.9491,Y,Rural,Public
Odisha,Gajapati,Rayagada,phc,Jeerango,,18.9384,84.32359,Y,Rural,Public
Odisha,Gajapati,Rayagada,phc,Koinpur,,18.9384,84.32359,Y,Rural,Public
Odisha,Koraput,Jeypore,phc,Ranigada,,18.94669,82.66459,Y,Rural,Public
Odisha,Koraput,Jeypore,phc,Putra,,18.95466,82.51477,Y,Rural,Public
Odisha,Koraput,Bandhugaon,phc,Neelabadi,,18.95516,83.27317,Y,Rural,Public
Odisha,Gajapati,Kasinagar,phc,Khandava,,18.96627,83.83239,Y,Rural,Public
Odisha,Rayagada,Rayagada,phc,Kereda,,18.97283,83.45067,Y,Rural,Public
Odisha,Koraput,Kundra,phc,Bagderi,,18.99262,82.3619,Y,Rural,Public
Odisha,Koraput,Jeypore,phc,Konga,,18.99846,82.47236,Y,Rural,Public
Odisha,Gajapati,Rayagada,phc,Loba,,19.00976,84.28673,Y,Rural,Public
Odisha,Gajapati,Gumma,phc,Baijhal,,19.01147,83.91364,Y,Rural,Public
Odisha,Rayagada,Gunupur,phc,Kulusingi,,19.013,83.97639,Y,Rural,Public
Odisha,Rayagada,Rayagada,phc,Khilimisiguda,,19.01645,83.45888,Y,Rural,Public
Odisha,Koraput,Bandhugaon,phc,Kumbhariput,,19.0233,83.26614,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Surangi,,19.03594,84.46665,Y,Rural,Public
Odisha,Koraput,Kotpad,phc,Murthahandi,,19.05426,82.26754,Y,Rural,Public
Odisha,Koraput,Boriguma,phc,B Singpur,,19.05448,82.67949,Y,Rural,Public
Odisha,Koraput,Kotpad,phc,SB Nuagam,,19.05505,82.32939,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Baranga,,19.06852,84.59354,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Nuapentho,,19.077345,84.623822,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Jarada,,19.07992,84.50385,Y,Rural,Public
Odisha,Koraput,Laxmipur,phc,Tala Kutting,,19.08032,83.17971,Y,Rural,Public
Odisha,Koraput,Dasamanthpur,phc,Adarmaunda,,19.08405,83.01365,Y,Rural,Public
Odisha,Koraput,Kotpad,phc,Chandili,,19.08512,82.21921,Y,Rural,Public
Odisha,Gajapati,R. Udayagiri,phc,Ramagiri,,19.08775,84.29405,Y,Rural,Public
Odisha,Rayagada,Gunupur,phc,Puttasing,,19.09006,83.98494,Y,Rural,Public
Odisha,Gajapati,Nuagada,phc,OH Nuagada,,19.09938,84.05168,Y,Rural,Public
Odisha,Koraput,Boriguma,phc,Hardali,,19.1008,82.60664,Y,Rural,Public
Odisha,Koraput,Boriguma,phc,Sasahandi,,19.10727,82.47017,Y,Rural,Public
Odisha,Rayagada,Rayagada,phc,Kumbhikota,,19.11615,83.25191,Y,Rural,Public
Odisha,Koraput,Boriguma,phc,Katharagada,,19.11734,82.74261,Y,Rural,Public
Odisha,Koraput,Dasamanthpur,phc,Griliguma,,19.1271,82.86271,Y,Rural,Public
Odisha,Rayagada,Rayagada,phc,Jangili,,19.12956,83.52475,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Tumba,,19.13169,84.55642,Y,Rural,Public
Odisha,Ganjam,Chikiti,phc,SUMANDI,,19.133844,84.712005,Y,Rural,Public
Odisha,Koraput,Boriguma,phc,Kumuli,,19.13391,82.68772,Y,Rural,Public
Odisha,Ganjam,Chikiti,phc,Sorala,,19.13653,84.75335,Y,Rural,Public
Odisha,Koraput,Laxmipur,phc,Keskapadi,,19.13812,83.22853,Y,Rural,Public
Odisha,Ganjam,Chikiti,phc,Kutlingi,,19.13944,84.63212,Y,Rural,Public
Odisha,Koraput,Dasamanthpur,phc,Dumbaguda,,19.14951,82.97359,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Turubudi,,19.162256,84.406574,Y,Rural,Public
Odisha,Gajapati,Nuagada,phc,Keradango,,19.16392,84.03721,Y,Rural,Public
Odisha,Rayagada,Ramanaguda,phc,Ukkumba,,19.16495,83.79301,Y,Rural,Public
Odisha,Koraput,Kotpad,phc,Kusumi,,19.16989,82.35815,Y,Rural,Public
Odisha,Rayagada,Gunupur,phc,Dombosora,,19.17173,83.83454,Y,Rural,Public
Odisha,Koraput,Boriguma,phc,Dengapadar,,19.17176,82.50232,Y,Rural,Public
Odisha,Rayagada,Kashipur,phc,Tikiri,,19.175,83.09631,Y,Rural,Public
Odisha,Ganjam,Patrapur,phc,Khariaguda,,19.17853,84.46577,Y,Rural,Public
Odisha,Ganjam,Rangeilunda,phc,MANTRIDI,,19.19076,84.76859,Y,Rural,Public
Odisha,Rayagada,Kashipur,phc,Kuchiepadar,,19.19232,83.01648,Y,Rural,Public
Odisha,Nabarangapur,Kosagumuda,phc,Asanga (Kokidisemala),,19.19607,82.33877,Y,Rural,Public
Odisha,Rayagada,Kolnora,phc,Rekhapadar,,19.20163,83.60186,Y,Rural,Public
Odisha,Nabarangapur,Nandahandi,phc,Ekamba,,19.20547,82.66401,Y,Rural,Public
Odisha,Rayagada,Rayagada,phc,Maligaon,,19.2069,83.42879,Y,Rural,Public
Odisha,Nabarangapur,Nandahandi,phc,Jagannathpur,,19.20825,82.73596,Y,Rural,Public
Odisha,Nabarangapur,Kosagumuda,phc,Badamba,,19.21403,82.21565,Y,Rural,Public
Odisha,Ganjam,Chikiti,phc,Nuapada,,19.22071,84.57345,Y,Rural,Public
Odisha,Ganjam,Chikiti,phc,Karabalua,,19.22101,84.49913,Y,Rural,Public
Odisha,Ganjam,Digapahandi,phc,Goudagaon,,19.22382,84.47889,Y,Rural,Public
Odisha,Rayagada,Kashipur,phc,Dongasil,,19.22785,82.98521,Y,Rural,Public
Odisha,Gajapati,R. Udayagiri,phc,Dereba,,19.22854,84.30859,Y,Rural,Public
Odisha,Rayagada,Kashipur,phc,Gorakhpur,,19.2376,83.10273,Y,Rural,Public
Odisha,Ganjam,Rangeilunda,phc,SUNADEI,,19.23883,84.74648,Y,Rural,Public
Odisha,Gajapati,R. Udayagiri,phc,Chelligada,,19.24304,84.19759,Y,Rural,Public
Odisha,Nabarangapur,Tentulikhunti,phc,Panaspadar,,19.24673,82.73459,Y,Rural,Public
Odisha,Rayagada,Padmapur,phc,Likitipadar,,19.25098,83.97706,Y,Rural,Public
Odisha,Rayagada,Padmapur,phc,Derigaon,,19.25402,83.75467,Y,Rural,Public
Odisha,Ganjam,Rangeilunda,phc,GOPALPUR,,19.25871,84.90072,Y,Rural,Public
Odisha,Rayagada,Kolnora,phc,Minajhola,,19.26312,83.6066,Y,Rural,Public
Odisha,Ganjam,Rangeilunda,phc,BHANJAVIHAR,,19.26794,84.83922,Y,Rural,Public
Odisha,Rayagada,Padmapur,phc,Tembaguda,,19.27928,83.98658,Y,Rural,Public
Odisha,Rayagada,Ramanaguda,phc,Rugudubai,,19.28828,83.6384,Y,Rural,Public
Odisha,Nabarangapur,Nawarangapur,phc,Jambaguda,,19.29098,82.5997,Y,Rural,Public
Odisha,Nabarangapur,Nawarangapur,phc,Gumaguda,,19.29248,82.54314,Y,Rural,Public
Odisha,Rayagada,Kolnora,phc,Badakhilapadar,,19.30066,83.53416,Y,Rural,Public
Odisha,Rayagada,Padmapur,phc,Naira,,19.30187,83.7734,Y,Rural,Public
Odisha,Ganjam,Ganjam,phc,Berhampur Zonal Dispensary,,19.304016,84.826368,Y,Urban,Public
Odisha,Nabarangapur,Kosagumuda,phc,Kodinga,,19.30407,82.34619,Y,Rural,Public
Odisha,Gajapati,Mohana,phc,Sikulipadar,,19.30839,84.2125,Y,Rural,Public
Odisha,Ganjam,Kukudakhandi,phc,Banthapalli,,19.31168,84.72314,Y,Rural,Public
Odisha,Ganjam,Digapahandi,phc,Jharipadar,,19.31565,84.60039,Y,Rural,Public
Odisha,Nabarangapur,Tentulikhunti,phc,Anchalgumma,,19.32205,82.67939,Y,Rural,Public
Odisha,Nabarangapur,Tentulikhunti,phc,Mangordora,,19.33007,82.77894,Y,Rural,Public
Odisha,Ganjam,Chhatrapur,phc,Narendrapur,,19.33416,84.86849,Y,Rural,Public
Odisha,Ganjam,Kukudakhandi,phc,Jagadalapur,,19.3394,84.79195,Y,Rural,Public
Odisha,Ganjam,Digapahandi,phc,Talasingi,,19.344,84.49743,Y,Rural,Public
Odisha,Nabarangapur,Papadahandi,phc,Biriguda,,19.34592,82.40791,Y,Rural,Public
Odisha,Rayagada,Bissamcuttack,phc,Durgi,,19.34671,83.59834,Y,Rural,Public
Odisha,Ganjam,Digapahandi,phc,Padmanavpur,,19.3535,84.56516,Y,Rural,Public
Odisha,Gajapati,Mohana,phc,Chudangapur,,19.35499,84.15027,Y,Rural,Public
Odisha,Ganjam,Chhatrapur,phc,Nolianuagaon,,19.36387,85.03291,Y,Rural,Public
Odisha,Nabarangapur,Tentulikhunti,phc,Patraput,,19.36906,82.68841,Y,Rural,Public
Odisha,Kalahandi,Th. Rampur,phc,Adri,,19.37139,82.92566,Y,Rural,Public
Odisha,Ganjam,Kukudakhandi,phc,Balipada,,19.37531,84.69746,Y,Rural,Public
Odisha,Rayagada,Gudari,phc,Dhepaguda,,19.3766,83.70535,Y,Rural,Public
Odisha,Ganjam,Digapahandi,phc,Bhismagiri,,19.3831,84.4648,Y,Rural,Public
Odisha,Ganjam,Digapahandi,phc,Sidheswar,,19.38459,84.64618,Y,Rural,Public
Odisha,Nabarangapur,Kosagumuda,phc,Motigaon,,19.38563,82.19748,Y,Rural,Public
Odisha,Ganjam,Ganjam,phc,Ganjam,,19.38797,85.05505,Y,Rural,Public
